,root-Engineered-Wastewater-Industrial_wastewater-Agricultural_wastewater,root-Engineered-Wastewater-Industrial_wastewater-Mine_water,root-Engineered-Wastewater-Industrial_wastewater-Petrochemical,root-Engineered-Wastewater-Nutrient_removal-Dissolved_organics_(aerobic),root-Engineered-Wastewater-Nutrient_removal-Dissolved_organics_(anaerobic),root-Environmental-Aquatic-Freshwater-Groundwater,root-Environmental-Aquatic-Freshwater-Lake,root-Environmental-Aquatic-Marine-Coastal,root-Environmental-Aquatic-Marine-Cold_seeps,root-Environmental-Aquatic-Marine-Hydrothermal_vents,root-Environmental-Aquatic-Marine-Intertidal_zone,root-Environmental-Aquatic-Marine-Marginal_Sea,root-Environmental-Aquatic-Marine-Neritic_zone,root-Environmental-Aquatic-Marine-Oceanic,root-Environmental-Aquatic-Marine-Oil_contaminated_sediment,root-Environmental-Aquatic-Marine-Oil_seeps,root-Environmental-Aquatic-Marine-Pelagic,root-Environmental-Aquatic-Marine-Sediment,root-Environmental-Aquatic-Marine-Volcanic,root-Environmental-Aquatic-Marine-Wetlands,root-Environmental-Aquatic-Non_marine_Saline_and_Alkaline-Alkaline,root-Environmental-Aquatic-Non_marine_Saline_and_Alkaline-Hypersaline,root-Environmental-Aquatic-Non_marine_Saline_and_Alkaline-Salt_crystallizer_pond,root-Environmental-Aquatic-Thermal_springs-Sediment,root-Environmental-Terrestrial-Soil-Agricultural,root-Environmental-Terrestrial-Soil-Boreal_forest,root-Environmental-Terrestrial-Soil-Contaminated,root-Environmental-Terrestrial-Soil-Crop,root-Environmental-Terrestrial-Soil-Desert,root-Environmental-Terrestrial-Soil-Forest_soil,root-Environmental-Terrestrial-Soil-Grasslands,root-Environmental-Terrestrial-Soil-Loam,root-Environmental-Terrestrial-Soil-Permafrost,root-Environmental-Terrestrial-Soil-Sand,root-Environmental-Terrestrial-Soil-Tropical_rainforest,root-Environmental-Terrestrial-Soil-Uranium_contaminated,root-Environmental-Terrestrial-Soil-Wetlands,root-Host_associated-Human-Circulatory_system-Blood,root-Host_associated-Human-Digestive_system-Intestine,root-Host_associated-Human-Digestive_system-Large_intestine,root-Host_associated-Human-Digestive_system-Oral,root-Host_associated-Human-Lympathic_system-Lymph_nodes,root-Host_associated-Human-Reproductive_system-Female,root-Host_associated-Human-Reproductive_system-Vagina,root-Host_associated-Human-Respiratory_system-Nasopharyngeal,root-Host_associated-Human-Respiratory_system-Pulmonary_system,root-Host_associated-Mammals-Digestive_system-Fecal,root-Host_associated-Mammals-Digestive_system-Foregut,root-Host_associated-Mammals-Digestive_system-Large_intestine,root-Host_associated-Mammals-Digestive_system-Oral_cavity,root-Host_associated-Mammals-Digestive_system-Stomach,root-Host_associated-Plants-Phylloplane-Endophytes,root-Host_associated-Plants-Rhizoplane-Endophytes,root-Host_associated-Plants-Rhizosphere-Epiphytes,root-Host_associated-Plants-Rhizosphere-Forest_soil,root-Host_associated-Plants-Rhizosphere-Soil
ERR503891,7.4505806e-06,0.0,0.00011473894,0.0,0.0,0.0003554225,0.0007189214,0.00019034743,0.0,2.682209e-07,0.000101447105,6.556511e-07,0.0,0.00013390183,0.0,0.0,0.0,0.0034595132,0.0,0.0,0.0,1.7881393e-07,2.9802322e-08,5.0723553e-05,1.2099743e-05,5.066395e-07,0.0,0.0,0.0,0.0,3.33786e-06,0.0,3.2782555e-07,0.0,0.0,2.9802322e-08,0.0,8.940697e-08,6.2584877e-07,0.00035864115,0.0071783364,0.0,2.3841858e-07,6.0796738e-06,0.00020706654,3.5762787e-07,0.0010772645,0.0,1.1920929e-07,0.0,8.940697e-08,4.4703484e-07,5.9604645e-08,0.0,0.0,1.7881393e-07
ERR503344,0.0,0.0,8.6426735e-07,0.0,0.0,5.9604645e-08,8.314848e-06,3.3974648e-06,0.0,0.0,1.0222197e-05,0.0,0.0,1.4901161e-07,0.0,0.0,0.0,1.296401e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.682209e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9604645e-08,0.00028207898,0.0,0.0,2.0861626e-07,0.07418862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503975,4.61936e-06,0.0,2.2768974e-05,1.4901161e-07,1.1920929e-07,0.0001797378,0.034423977,0.000816226,1.1920929e-06,2.682209e-07,7.766485e-05,8.3088875e-05,2.8014183e-06,0.00028783083,3.9339066e-06,0.0,0.0,0.0012796223,0.0,0.0,0.0,5.2541494e-05,2.5510788e-05,1.5765429e-05,1.5974045e-05,2.9802322e-08,0.0,1.7881393e-07,0.0,0.0,3.0040741e-05,8.940697e-08,4.8816204e-05,2.9802322e-07,0.0,2.026558e-06,6.2584877e-07,5.3077936e-05,0.0009939075,0.0074186623,0.00052654743,3.4570694e-06,7.212162e-06,4.0113926e-05,6.824732e-06,5.364418e-07,0.17616865,1.1920929e-07,0.02464062,4.8816204e-05,0.0026175976,1.1920929e-07,5.3346157e-06,0.0,2.3841858e-07,5.9604645e-08
ERR503507,8.2463026e-05,0.0,5.5462122e-05,0.0,0.0,1.1950731e-05,1.7285347e-05,0.008967757,2.9802322e-08,0.0,1.0251999e-05,4.7683716e-07,0.0,4.324317e-05,0.0,0.0,0.0,0.0007349849,0.0,0.0,0.0,0.0,6.2584877e-07,2.0861626e-07,0.00013881922,6.2584877e-07,0.0,1.758337e-06,0.0,2.3126602e-05,0.0003401935,2.9802322e-08,3.2782555e-07,0.0,8.34465e-07,1.1920929e-07,2.9802322e-08,8.940697e-08,4.440546e-06,0.0026331246,2.3305416e-05,8.940697e-08,1.1920929e-07,1.4901161e-07,0.038434,0.0009008944,0.0011096895,0.0,2.3841858e-07,0.0,9.536743e-07,0.0,1.1920929e-06,0.0,4.7683716e-07,0.0
ERR503748,1.1771917e-05,0.0,3.093481e-05,0.0,0.0,1.1026859e-05,4.1246414e-05,0.0035643876,0.0,0.0,1.8179417e-06,1.1920929e-07,0.0,2.5510788e-05,0.0,0.0,0.0,0.00015559793,0.0,0.0,0.0,0.0,3.5762787e-07,5.9604645e-08,6.753206e-05,5.9604645e-08,0.0,1.4901161e-07,0.0,1.5199184e-06,4.8190355e-05,0.0,8.940697e-08,0.0,1.7881393e-07,5.9604645e-08,0.0,0.0,5.9604645e-08,0.00014460087,2.3841858e-07,0.0,0.0,0.0,0.00067710876,5.4240227e-06,2.3752451e-05,0.0,0.0,0.0,2.9802322e-08,0.0,5.9604645e-08,0.0,0.0,0.0
ERR504322,9.673834e-05,0.0,0.001070112,0.0,0.0,5.662441e-07,0.00016072392,0.00055012107,0.0,9.655952e-06,4.6789646e-06,1.5616417e-05,0.0,0.00013116002,4.172325e-07,0.0,0.0,0.0024029016,1.4901161e-07,1.1920929e-07,0.0,2.0861626e-07,1.9073486e-06,1.3113022e-05,0.01566869,5.9604645e-08,0.0,0.0,0.0,6.2584877e-07,2.2947788e-06,2.9802322e-08,5.364418e-07,0.0,8.940697e-08,5.364418e-07,0.0,9.23872e-07,1.1920929e-07,0.0012751818,0.0012292564,2.9802322e-08,0.0,3.5762787e-07,0.0015038848,6.5863132e-06,0.0005119443,0.0,1.1920929e-07,0.0,0.0,0.00018841028,1.5199184e-06,0.0,0.0,2.0861626e-07
ERR504454,8.940697e-07,0.0,2.8431416e-05,0.0,0.0,7.31349e-05,0.0003620386,6.0617924e-05,0.0,1.7881393e-07,5.1617622e-05,1.4901161e-07,0.0,1.2516975e-05,0.0,0.0,0.0,0.0014590621,0.0,0.0,0.0,1.1920929e-07,0.0,5.00679e-06,1.66893e-06,2.3841858e-07,0.0,0.0,0.0,0.0,2.5331974e-06,0.0,2.0861626e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.3798475e-05,0.0003015101,0.0,8.940697e-08,3.516674e-06,2.4586916e-05,2.9802322e-08,0.00010180473,0.0,0.0,0.0,5.9604645e-08,0.0,0.0,0.0,0.0,0.0
ERR503799,0.0,0.0,1.4901161e-07,0.0,0.0,1.6093254e-06,5.13494e-05,1.1622906e-06,0.0,0.0,8.314848e-06,0.0,0.0,3.8146973e-06,0.0,0.0,0.0,0.0005506277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7881393e-07,4.0113926e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9604645e-07,2.9802322e-07,0.0,0.0,7.778406e-06,0.00010082126,0.0,5.9604645e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR504035,0.0,0.0,7.1525574e-07,0.0,0.0,4.169345e-05,0.00030186772,1.66893e-06,0.0,0.0,4.887581e-06,0.0,0.0,3.6656857e-06,0.0,0.0,0.0,0.00045973063,0.0,0.0,0.0,0.0,0.0,5.9604645e-08,4.7683716e-07,2.9802322e-08,0.0,0.0,0.0,0.0,3.427267e-06,2.9802322e-08,4.172325e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.2516975e-06,6.1392784e-06,0.0,5.9604645e-08,4.798174e-06,1.7881393e-06,0.0,8.672476e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9802322e-08
ERR503909,5.9604645e-08,0.0,9.23872e-07,0.0,0.0,2.8908253e-06,2.8908253e-05,5.90086e-06,0.0,0.0,7.623434e-05,0.0,0.0,4.7683716e-07,0.0,0.0,0.0,0.0003953278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4364719e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9604645e-08,3.8564205e-05,0.0,2.682209e-07,1.013279e-05,0.0020549,1.1920929e-07,8.940697e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR504111,1.7881393e-07,0.0,1.6987324e-06,0.0,0.0,1.3560057e-05,0.0006285608,1.0728836e-05,0.0,1.7881393e-07,6.4074993e-06,0.0,0.0,6.824732e-06,0.0,0.0,0.0,0.0005184114,0.0,0.0,0.0,1.4901161e-07,0.0,2.3841858e-07,2.3841858e-07,2.682209e-07,0.0,0.0,0.0,0.0,1.8179417e-06,0.0,6.2584877e-07,0.0,0.0,0.0,0.0,8.34465e-07,2.682209e-07,0.0004375577,0.0012329519,0.0,6.854534e-07,0.0001861453,5.978346e-05,2.3841858e-07,0.00029698014,0.0,5.662441e-07,0.0,1.7881393e-07,0.0,0.0,0.0,0.0,8.940697e-08
ERR503093,0.00016900897,0.0,0.00020182133,9.536743e-07,0.0,0.0003618002,0.012176424,0.0011387467,2.0563602e-06,3.5762787e-07,3.84748e-05,1.2785196e-05,0.0,0.00015988946,3.33786e-06,0.0,0.0,0.0007671714,0.0,0.0,0.0,6.4969063e-06,4.7683716e-07,0.00016394258,0.00012087822,2.5719404e-05,0.0,1.4901161e-07,0.0,0.0,9.059906e-06,1.4901161e-07,0.0007882416,1.6093254e-06,2.682209e-07,2.2947788e-06,2.9802322e-07,8.34465e-07,1.5795231e-06,0.0012739003,0.055385113,4.5001507e-06,6.2584877e-07,1.0430813e-05,3.7044287e-05,1.0967255e-05,0.0053839386,0.0,1.9818544e-05,0.0,9.417534e-06,1.7881393e-07,2.9802322e-06,0.0,0.0,0.0
ERR504098,8.940697e-08,0.0,0.0,0.0,5.9604645e-08,0.0,1.7881393e-07,2.8014183e-06,2.9802322e-08,2.3841858e-07,3.0696392e-06,0.0,0.0,7.1525574e-07,1.013279e-06,0.0,0.0,9.030104e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.4901161e-07,8.940697e-08,0.0,0.0,0.0,0.0,5.364418e-06,0.0,2.8908253e-06,0.0,2.3543835e-06,0.0,8.940697e-08,2.2649765e-06,1.013279e-06,0.00020959973,0.75530624,2.9802322e-08,1.3113022e-06,2.026558e-05,0.024692476,0.009341568,3.8444996e-05,0.0,1.4901161e-07,5.364418e-07,0.0,0.0,0.0,0.0,0.0,0.0
ERR503880,0.0,0.0,3.2782555e-07,0.0,0.0,1.3947487e-05,0.00017154217,1.1175871e-05,0.0,0.0,4.3809414e-05,0.0,0.0,3.284216e-05,0.0,0.0,0.0,0.0009184778,0.0,0.0,0.0,0.0,0.0,0.0,2.9802322e-08,5.9604645e-08,0.0,0.0,0.0,1.4901161e-07,6.9737434e-06,0.0,1.4901161e-07,0.0,0.0,0.0,0.0,8.940697e-08,2.3841858e-07,0.00036922097,1.835823e-05,0.0,1.4901161e-07,9.679794e-05,0.0001335144,1.4901161e-07,2.5391579e-05,0.0,1.1920929e-07,0.0,2.682209e-07,0.0,0.0,0.0,0.0,0.0
ERR503851,1.7881393e-07,0.0,1.9848347e-05,0.0,0.0,2.4139881e-05,0.00015124679,1.579523e-05,0.0,1.1920929e-07,5.9604645e-07,0.0,0.0,3.6358833e-06,0.0,0.0,0.0,0.00040128827,0.0,0.0,0.0,8.940697e-08,8.940697e-08,2.9802322e-07,3.9994717e-05,0.0,0.0,0.0,0.0,0.0,2.3841858e-07,0.0,3.874302e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.115965e-06,8.165836e-06,0.0,0.0,1.4901161e-07,1.847744e-06,0.0,1.886487e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503856,1.2099743e-05,0.0,1.475215e-05,0.0,0.0,2.4288893e-05,1.8060207e-05,0.00046613812,0.0,5.9604645e-08,3.221631e-05,5.066395e-07,0.0,0.0001386404,0.0,0.0,0.0,0.00094640255,0.0,0.0,0.0,5.9604645e-08,6.735325e-06,1.3619661e-05,0.007273078,4.23193e-06,0.0,3.0696392e-06,0.0,0.00025317073,0.0037035644,0.00015470386,0.00018200278,5.9604645e-08,1.4364719e-05,4.7683716e-07,3.5464764e-06,0.0,0.0,4.1216612e-05,1.1622906e-06,0.0,0.0,0.0,7.799268e-05,3.695488e-06,1.2785196e-05,0.0,0.0,0.0,0.0,0.0,1.1920929e-07,0.0,2.9802322e-08,5.364418e-07
ERR503424,5.662441e-07,0.0,6.914139e-06,0.0,0.0,9.712577e-05,0.0009127557,2.3335218e-05,0.0,1.4901161e-07,1.2010336e-05,1.1920929e-07,0.0,1.7344952e-05,0.0,0.0,0.0,0.000638783,0.0,0.0,0.0,1.1920929e-07,2.9802322e-08,5.722046e-06,7.212162e-06,1.6391277e-06,0.0,0.0,0.0,0.0,6.28829e-06,2.0861626e-07,1.8209219e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.002716e-05,0.0004261732,0.0,5.9604645e-08,5.00679e-06,7.7188015e-06,1.4901161e-07,0.00014409423,0.0,1.4901161e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.4901161e-07
ERR503045,1.1920929e-07,0.0,7.748604e-07,0.0,0.0,7.3969364e-05,0.001642555,1.3202429e-05,0.0,0.0,7.122755e-06,4.172325e-07,0.0,2.3275614e-05,5.9604645e-08,0.0,0.0,0.00082558393,0.0,0.0,0.0,3.874302e-07,1.1026859e-06,2.8312206e-06,0.00014859438,0.0,0.0,0.0,0.0,6.556511e-07,9.1820955e-05,1.0728836e-05,4.2289495e-05,0.0,4.4703484e-07,0.0,8.940697e-08,5.9604645e-07,5.9604645e-08,0.0001500547,8.7082386e-05,0.0,2.0861626e-07,0.00010022521,2.682209e-06,2.0861626e-07,0.000947386,0.0,2.169609e-05,0.0,1.4901161e-07,2.9802322e-08,0.0,0.0,0.0,3.966689e-05
ERR503276,0.0,0.0,9.23872e-07,0.0,0.0,5.662441e-07,2.7060509e-05,1.4603138e-06,0.0,5.9604645e-08,8.34465e-07,0.0,0.0,8.6426735e-07,0.0,0.0,0.0,9.9629164e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.4703484e-07,0.0,0.0,0.0,0.0,0.0,2.0861626e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8030405e-05,8.240342e-05,0.0,0.0,1.4603138e-06,0.00020599365,0.0,1.975894e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503458,5.364418e-07,0.0,2.732873e-05,0.0,0.0,2.6524067e-06,0.0005118251,0.00010877848,0.0,2.9802322e-08,6.183982e-05,2.3245811e-06,8.940697e-08,3.296137e-05,1.7881393e-07,0.0,0.0,0.0011715889,0.0,2.9802322e-08,0.0,2.0861626e-07,1.2785196e-05,0.00021347404,0.09637892,2.9802322e-07,2.9802322e-08,1.7881393e-07,0.0,4.172325e-05,0.00012996793,0.00022131205,7.6144934e-05,8.940697e-08,2.5331974e-06,1.1920929e-07,5.066395e-07,4.4703484e-07,0.0,0.00048291683,0.0001476109,0.0,0.0,4.172325e-07,2.4467707e-05,3.5762787e-07,0.00058811903,0.0,7.4505806e-07,0.0,0.0,5.632639e-06,3.1411648e-05,0.0,5.9604645e-08,0.000120043755
ERR503039,2.0861626e-07,0.0,1.6093254e-06,0.0,0.0,1.8775463e-06,0.00010147691,2.026558e-06,0.0,1.7881393e-07,3.1590462e-06,0.0,0.0,2.3841858e-07,0.0,0.0,0.0,8.717179e-05,0.0,0.0,0.0,0.0,0.0,6.556511e-07,1.1920929e-07,5.9604645e-08,0.0,0.0,0.0,0.0,4.142523e-06,0.0,1.1920929e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.8014183e-06,0.0014457703,0.0,4.4703484e-07,2.7745962e-05,0.00016653538,2.682209e-07,1.2636185e-05,0.0,0.0,0.0,0.0,1.4901161e-07,0.0,0.0,0.0,2.9802322e-08
ERR504032,0.0,0.0,2.0325184e-05,0.0,0.0,0.00013458729,0.0017573535,2.0802021e-05,0.0,0.0,1.9937754e-05,3.3080578e-06,3.874302e-07,4.4465065e-05,1.1920929e-07,0.0,0.0,0.0050879717,0.0,0.0,0.0,4.3809414e-06,6.824732e-06,3.2782555e-06,2.1845102e-05,0.0,0.0,0.0,0.0,0.0,4.7683716e-07,8.940697e-08,1.2814999e-06,0.0,0.0,2.9802322e-08,0.0,8.940697e-08,6.67572e-06,0.00019866228,4.8577785e-06,0.0,1.1920929e-07,1.1622906e-06,0.0,0.0,0.003030032,0.0,9.226799e-05,0.0,6.854534e-07,0.0,3.5762787e-07,0.0,0.0,2.9802322e-08
ERR503113,0.0,0.0,2.2053719e-06,0.0,0.0,7.897615e-06,0.00024110079,8.6426735e-07,0.0,0.0,1.1920929e-06,0.0,0.0,1.013279e-06,0.0,0.0,0.0,0.0002373159,0.0,0.0,0.0,0.0,0.0,0.0,1.2099743e-05,0.0,0.0,0.0,0.0,0.0,1.013279e-06,0.0,5.9604645e-08,0.0,0.0,0.0,0.0,5.9604645e-08,0.0,4.053116e-06,1.8656254e-05,0.0,2.9802322e-08,1.12354755e-05,1.2516975e-06,0.0,0.0018419623,0.0,3.5762787e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.4901161e-07
ERR503204,8.46684e-05,0.0,0.0009863377,0.0,0.0,1.1026859e-06,0.00016382337,0.0007238686,2.9802322e-08,1.1175871e-05,9.208918e-06,2.014637e-05,2.9802322e-08,0.0002193749,6.2584877e-07,8.940697e-08,0.0,0.0036160946,1.1920929e-07,1.4901161e-07,0.0,2.9802322e-07,1.1622906e-06,2.6285648e-05,0.009067863,8.940697e-08,0.0,0.0,0.0,4.172325e-07,1.5497208e-06,8.940697e-08,3.5762787e-07,0.0,0.0,5.364418e-07,0.0,1.5199184e-06,5.9604645e-08,0.0022140741,0.003891468,5.9604645e-08,0.0,4.7683716e-07,0.0026262999,4.23193e-06,0.00063472986,0.0,1.1920929e-07,0.0,0.0,0.00022667646,1.2814999e-06,0.0,0.0,1.4901161e-07
ERR504091,0.0,0.0,0.0,0.0,0.0,8.940697e-08,5.3703785e-05,5.9604645e-08,0.0,0.0,2.682209e-07,0.0,0.0,1.7881393e-07,0.0,0.0,0.0,0.00011911988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.066395e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2584877e-07,1.0937452e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR504357,7.5399876e-06,0.0,1.7881393e-06,0.0,0.0,4.4703484e-07,1.129508e-05,3.9368868e-05,1.7881393e-07,6.2584877e-07,1.4811754e-05,0.0,0.0,5.990267e-06,1.2814999e-06,0.0,0.0,0.00030952692,0.0,0.0,0.0,0.0,0.0,3.695488e-06,9.23872e-07,5.364418e-07,0.0,0.0,0.0,0.0,3.963709e-06,0.0,1.5795231e-06,0.0,7.748604e-07,0.0,0.0,2.1368265e-05,4.261732e-06,0.0013844967,0.53997976,2.9802322e-07,8.821487e-06,0.000115811825,0.057929546,0.0009874403,0.00090789795,0.0,1.1622906e-06,7.1525574e-07,1.1920929e-07,4.9471855e-06,8.940697e-08,0.0,0.0,0.0
ERR503889,0.0,0.0,4.5001507e-06,0.0,0.0,6.854534e-07,0.0017403066,8.6426735e-07,0.0,0.0,1.1920929e-07,0.0,0.0,2.9802322e-08,0.0,0.0,0.0,1.7940998e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0728836e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.467104e-06,0.00031289458,0.0,0.0,2.0861626e-07,2.2947788e-06,0.0,1.3411045e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR504421,3.0398369e-06,0.0,1.1622906e-06,0.0,0.0,1.1920929e-07,3.5464764e-06,1.4543533e-05,0.0,5.364418e-07,8.195639e-06,0.0,0.0,2.5629997e-06,3.874302e-07,0.0,0.0,0.00017106533,0.0,0.0,0.0,0.0,0.0,6.854534e-07,2.9802322e-07,1.7881393e-07,0.0,0.0,0.0,0.0,4.172325e-06,0.0,5.066395e-07,0.0,4.172325e-07,0.0,0.0,1.2755394e-05,5.662441e-07,0.00062581897,0.1948446,1.1920929e-07,4.5001507e-06,9.7990036e-05,0.08703503,0.0014611781,0.0007672608,0.0,3.5762787e-07,3.5762787e-07,0.0,2.8312206e-06,0.0,0.0,0.0,0.0
ERR504386,0.0,0.0,0.00013896823,0.0,0.0,6.7949295e-06,5.9485435e-05,1.14142895e-05,0.0,7.1525574e-07,2.9802322e-08,2.3543835e-06,0.0,1.6212463e-05,0.0,0.0,0.0,7.2717667e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0014919639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021588802,0.0058937073,0.0,0.0,0.0,0.00013071299,0.0,4.1544437e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR504040,0.0,8.940697e-08,4.7683716e-07,0.0,0.0,1.4901161e-07,0.0012562275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1324883e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6093254e-06,0.0,0.0,0.0,6.854534e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503487,0.0,0.0,1.66893e-06,0.0,0.0,1.5199184e-06,8.916855e-05,7.748604e-07,0.0,2.9802322e-08,1.7881393e-07,0.0,0.0,5.9604645e-08,0.0,0.0,0.0,7.939339e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0861626e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.854534e-07,1.0430813e-05,0.0,0.0,2.9802322e-07,5.364418e-06,0.0,2.95043e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERR503456,1.4901161e-07,0.0,1.2099743e-05,0.0,0.0,1.9431114e-05,0.00028917193,1.3649464e-05,0.0,1.7881393e-07,7.033348e-06,0.0,0.0,5.6922436e-06,0.0,0.0,0.0,0.0004236102,0.0,0.0,0.0,0.0,5.9604645e-08,2.1457672e-06,7.95722e-06,1.4901161e-07,0.0,0.0,0.0,0.0,8.046627e-07,0.0,7.1525574e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.8908253e-06,4.5597553e-05,0.0,0.0,1.6093254e-06,4.261732e-06,0.0,3.6239624e-05,0.0,0.0,0.0,0.0,5.9604645e-08,0.0,0.0,0.0,0.0
ERR503790,0.0,0.0,2.3841858e-07,0.0,0.0,8.940697e-06,0.00042697787,1.0728836e-05,0.0,0.0,1.1861324e-05,8.940697e-08,1.4901161e-07,1.8119812e-05,2.9802322e-08,0.0,0.0,0.00032889843,0.0,0.0,0.0,8.940697e-08,0.0,0.0,8.6426735e-07,0.0,0.0,0.0,0.0,0.0,1.6987324e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.00023645163,2.1606684e-05,0.0041648746,0.013145834,0.0,6.598234e-05,0.012141228,1.4901161e-05,5.9604645e-08,0.36080992,0.0,0.0006132722,7.4505806e-07,7.748604e-07,4.172325e-07,1.7881393e-07,0.0,0.0,7.1823597e-06
ERR503509,2.5600195e-05,0.0,5.120039e-05,0.0,0.0,6.4074993e-06,4.61936e-06,0.003412217,0.0,0.0,6.4074993e-06,1.1920929e-07,0.0,2.2351742e-05,0.0,0.0,0.0,0.0007983446,0.0,0.0,0.0,0.0,4.172325e-07,0.0,9.676814e-05,1.7881393e-07,0.0,2.3841858e-06,0.0,3.4481287e-05,0.00048428774,0.0,1.1920929e-07,0.0,3.5762787e-07,0.0,0.0,0.0,1.1920929e-06,0.0005685091,2.592802e-06,0.0,2.9802322e-08,0.0,0.027042478,0.0005506277,0.0007266104,0.0,1.7881393e-07,0.0,2.682209e-07,0.0,7.1525574e-07,0.0,4.7683716e-07,0.0
ERR504502,3.516674e-06,0.0,8.225441e-06,0.0,0.0,3.7252903e-06,0.00011101365,3.3795834e-05,5.9604645e-08,1.2814999e-06,1.2218952e-05,0.0,0.0,2.1010637e-05,5.9604645e-07,0.0,0.0,0.0002732575,0.0,0.0,0.0,0.0,0.0,8.523464e-06,3.874302e-07,1.2814999e-06,0.0,0.0,0.0,0.0,3.0994415e-06,0.0,1.4007092e-06,0.0,2.682209e-07,2.9802322e-08,0.0,7.480383e-06,1.013279e-06,0.00060224533,0.12750551,1.7881393e-07,8.821487e-06,0.00032290816,0.005475074,0.00019666553,0.00096058846,0.0,1.1026859e-06,3.5762787e-07,2.0861626e-07,3.5762787e-06,0.0,0.0,0.0,5.9604645e-08
ERR504163,0.0,0.0,1.013279e-06,0.0,0.0,6.502867e-05,0.00026649237,3.427267e-06,0.0,0.0,1.3381243e-05,0.0,0.0,2.8282404e-05,0.0,0.0,0.0,0.00079518557,0.0,0.0,0.0,0.0,0.0,8.940697e-08,4.172325e-07,8.940697e-08,0.0,0.0,0.0,0.0,2.771616e-05,0.0,8.940697e-08,0.0,0.0,0.0,0.0,0.0,0.0,6.6161156e-06,1.4036894e-05,0.0,0.0,6.854534e-06,3.8266182e-05,0.0,5.3942204e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9802322e-08
